@type,@context,streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,priceString,price,beds,baths,sqft,name,url
GeoCoordinates,http://schema.org,1718 Santa Barbara Cir,Soddy Daisy,TN,37379,35.32673,-85.08246,"$35,000",35000,0,,,"1718 Santa Barbara Cir, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1718-Santa-Barbara-Cir-Soddy-Daisy-TN-37379/191984262_zpid/
GeoCoordinates,http://schema.org,6369 Jared Ln,Harrison,TN,37341,35.25442,-85.05502,"$640,000",640000,5,,,"6369 Jared Ln, Harrison, TN 37341",https://www.zillow.com/homedetails/6369-Jared-Ln-Harrison-TN-37341/191991046_zpid/
GeoCoordinates,http://schema.org,9986 Caseview Dr,Harrison,TN,37341,"3,442",35.211475,-85.0735,"$750,000",750000,3,3,3442,"9986 Caseview Dr, Harrison, TN 37341",https://www.zillow.com/homedetails/9986-Caseview-Dr-Harrison-TN-37341/192000381_zpid/
GeoCoordinates,http://schema.org,170 Pineview Ln,Pikeville,TN,37367,"1,500",35.737488,-85.05323,"$277,000",277000,3,2,1500,"170 Pineview Ln, Pikeville, TN 37367",https://www.zillow.com/homedetails/170-Pineview-Ln-Pikeville-TN-37367/226930168_zpid/
GeoCoordinates,http://schema.org,811 N Valleywood Cir,Hixson,TN,37343,"1,859",35.184605,-85.20138,"$292,000",292000,3,3,1859,"811 N Valleywood Cir, Hixson, TN 37343",https://www.zillow.com/homedetails/811-N-Valleywood-Cir-Hixson-TN-37343/2064768777_zpid/
GeoCoordinates,http://schema.org,0 Chestnut Grove Rd,Morrison,TN,37357,35.5313,-85.82709,"$92,500",92500,5,,,"0 Chestnut Grove Rd, Morrison, TN 37357",https://www.zillow.com/homedetails/0-Chestnut-Grove-Rd-Morrison-TN-37357/2121270554_zpid/
GeoCoordinates,http://schema.org,Pete Smith Rd,Pikeville,TN,37367,35.550755,-85.332695,"$50,000",50000,8,,,"Pete Smith Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/Pete-Smith-Rd-Pikeville-TN-37367/40793389_zpid/
GeoCoordinates,http://schema.org,3912 Reaching Way,Soddy Daisy,TN,37379,"3,198",35.3573,-85.05708,"$970,000",970000,4,4,3198,"3912 Reaching Way, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/3912-Reaching-Way-Soddy-Daisy-TN-37379/41367833_zpid/
GeoCoordinates,http://schema.org,8441 Dunnhill Ln,Hixson,TN,37343,"1,704",35.200695,-85.19692,"$190,000",190000,3,2,1704,"8441 Dunnhill Ln, Hixson, TN 37343",https://www.zillow.com/homedetails/8441-Dunnhill-Ln-Hixson-TN-37343/41381213_zpid/
GeoCoordinates,http://schema.org,1600 Colorado St,Hixson,TN,37343,"3,000",35.199333,-85.19093,"$128,000",128000,4,3,3000,"1600 Colorado St, Hixson, TN 37343",https://www.zillow.com/homedetails/1600-Colorado-St-Hixson-TN-37343/41381468_zpid/
GeoCoordinates,http://schema.org,95A Robin Hill Rd #A,Dunlap,TN,37327,840,35.351933,-85.40788,"$134,900",134900,2,1,840,"95a Robin Hill Rd #a, Dunlap, TN 37327",https://www.zillow.com/homedetails/95A-Robin-Hill-Rd-A-Dunlap-TN-37327/42122509_zpid/
GeoCoordinates,http://schema.org,1966 Bluff Springs Rd,McMinnville,TN,37110,"2,040",35.738445,-85.77196,"$100,000",100000,2,1,2040,"1966 Bluff Springs Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1966-Bluff-Springs-Rd-McMinnville-TN-37110/42651841_zpid/
GeoCoordinates,http://schema.org,315 Ray Thurman Rd,Spring city,TN,37381,35.667717,-85.0354,"$1,000",1000,,,,"315 Ray Thurman Rd, Spring City, TN 37381",https://www.zillow.com/homedetails/315-Ray-Thurman-Rd-Spring-City-TN-37381/81041209_zpid/
GeoCoordinates,http://schema.org,7863 Hampton Cove Dr,Ooltewah,TN,37363,"3,896",35.148483,-85.06684,"$853,000",853000,4,4,3896,"7863 Hampton Cove Dr, Ooltewah, TN 37363",https://www.zillow.com/homedetails/7863-Hampton-Cove-Dr-Ooltewah-TN-37363/118384449_zpid/
GeoCoordinates,http://schema.org,Fairview Rd,Hixson,TN,37343,"3,024",35.16439,-85.18648,"$70,000",70000,,1,3024,"Fairview Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/Fairview-Rd-Hixson-TN-37343/118385079_zpid/
GeoCoordinates,http://schema.org,Hillbrook Ln,Hixson,TN,37343,35.165836,-85.23568,"$20,000",20000,1,,,"Hillbrook Ln, Hixson, TN 37343",https://www.zillow.com/homedetails/Hillbrook-Ln-Hixson-TN-37343/192010056_zpid/
GeoCoordinates,http://schema.org,1108 Little Sorrel Rd,Hixson,TN,37343,"2,976",35.17388,-85.19036,"$545,000",545000,4,3,2976,"1108 Little Sorrel Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/1108-Little-Sorrel-Rd-Hixson-TN-37343/247380457_zpid/
GeoCoordinates,http://schema.org,12895 Thatch Rd,Harrison,TN,37341,35.291,-85.05218,"$60,000",60000,12,,,"12895 Thatch Rd, Harrison, TN 37341",https://www.zillow.com/homedetails/12895-Thatch-Rd-Harrison-TN-37341/336991635_zpid/
GeoCoordinates,http://schema.org,8848 Prairie Schooner Cir LOT 40,Soddy Daisy,TN,37379,35.19429,-85.13574,"$260,000",260000,0,,,"8848 Prairie Schooner Cir Lot 40, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/8848-Prairie-Schooner-Cir-LOT-40-Soddy-Daisy-TN-37379/2057114792_zpid/
GeoCoordinates,http://schema.org,10613 Highway 58 #A-1,Ooltewah,TN,37363,35.23809,-85.013985,"$225,000",225000,7,,,"10613 Highway 58 #a-1, Ooltewah, TN 37363",https://www.zillow.com/homedetails/10613-Highway-58-A-1-Ooltewah-TN-37363/2057195299_zpid/
GeoCoordinates,http://schema.org,0 Bennie Camp Rd LOT 27.28,Dunlap,TN,37327,35.498974,-85.48068,"$150,000",150000,27,,,"0 Bennie Camp Rd Lot 27.28, Dunlap, TN 37327",https://www.zillow.com/homedetails/0-Bennie-Camp-Rd-LOT-27-28-Dunlap-TN-37327/2057943360_zpid/
GeoCoordinates,http://schema.org,6369 Jared Ln #2,Harrison,TN,37341,"2,214",35.25465,-85.05487,"$640,000",640000,4,3,2214,"6369 Jared Ln #2, Harrison, TN 37341",https://www.zillow.com/homedetails/6369-Jared-Ln-2-Harrison-TN-37341/2057952627_zpid/
GeoCoordinates,http://schema.org,10613 Highway 58 #A,Ooltewah,TN,37363,35.238174,-85.01393,"$225,000",225000,12,,,"10613 Highway 58 #a, Ooltewah, TN 37363",https://www.zillow.com/homedetails/10613-Highway-58-A-Ooltewah-TN-37363/2058133172_zpid/
GeoCoordinates,http://schema.org,0 E Greenwell Rd LOT 11,Altamont,TN,37301,35.423313,-85.77842,"$85,000",85000,2,,,"0 E Greenwell Rd Lot 11, Altamont, TN 37301",https://www.zillow.com/homedetails/0-E-Greenwell-Rd-LOT-11-Altamont-TN-37301/2059519099_zpid/
GeoCoordinates,http://schema.org,0 Green Town Rd,Tracy City,TN,37387,35.290253,-85.66045,"$66,000",66000,10,,,"0 Green Town Rd, Tracy City, TN 37387",https://www.zillow.com/homedetails/0-Green-Town-Rd-Tracy-City-TN-37387/2061975849_zpid/
GeoCoordinates,http://schema.org,0 Pete Smith Rd,Pikeville,TN,37367,35.550755,-85.332695,"$50,000",50000,8,,,"0 Pete Smith Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/0-Pete-Smith-Rd-Pikeville-TN-37367/2076251550_zpid/
GeoCoordinates,http://schema.org,14 Eagles Bluff Cir #14,Spencer,TN,38585,35.72899,-85.430916,"$29,900",29900,0,,,"14 Eagles Bluff Cir #14, Spencer, TN 38585",https://www.zillow.com/homedetails/14-Eagles-Bluff-Cir-14-Spencer-TN-38585/2060191697_zpid/
GeoCoordinates,http://schema.org,30 Sr,Pikeville,TN,37367,35.673416,-85.24211,"$17,500",17500,,,,"30 Sr, Pikeville, TN 37367",https://www.zillow.com/homedetails/30-Sr-Pikeville-TN-37367/40792018_zpid/
GeoCoordinates,http://schema.org,773 Soldier Rd,Altamont,TN,37301,732,35.42931,-85.807594,"$17,000",17000,,,732,"773 Soldier Rd, Altamont, TN 37301",https://www.zillow.com/homedetails/773-Soldier-Rd-Altamont-TN-37301/41361170_zpid/
GeoCoordinates,http://schema.org,271 Anderson Rd,Palmer,TN,37365,35.434086,-85.55884,$1.50M,1.5,315,,,"271 Anderson Rd, Palmer, TN 37365",https://www.zillow.com/homedetails/271-Anderson-Rd-Palmer-TN-37365/41361543_zpid/
GeoCoordinates,http://schema.org,8877 Sedman Rd,Hixson,TN,37343,"1,800",35.211563,-85.173706,"$270,000",270000,3,2,1800,"8877 Sedman Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/8877-Sedman-Rd-Hixson-TN-37343/41376376_zpid/
GeoCoordinates,http://schema.org,4808 Signal Forest Dr,Signal Mountain,TN,37377,"2,646",35.191006,-85.340965,"$620,000",620000,4,4,2646,"4808 Signal Forest Dr, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/4808-Signal-Forest-Dr-Signal-Mountain-TN-37377/41379821_zpid/
GeoCoordinates,http://schema.org,2214 Gold Point Cir N,Hixson,TN,37343,"2,074",35.175457,-85.15732,"$545,000",545000,3,2,2074,"2214 Gold Point Cir N, Hixson, TN 37343",https://www.zillow.com/homedetails/2214-Gold-Point-Cir-N-Hixson-TN-37343/41387070_zpid/
GeoCoordinates,http://schema.org,156 Red Ln,Whitwell,TN,37397,964,35.198853,-85.46392,"$50,050",50050,2,1,964,"156 Red Ln, Whitwell, TN 37397",https://www.zillow.com/homedetails/156-Red-Ln-Whitwell-TN-37397/41770502_zpid/
GeoCoordinates,http://schema.org,129 Graham St,Dayton,TN,37321,"1,614",35.501945,-85.01443,"$270,000",270000,3,2,1614,"129 Graham St, Dayton, TN 37321",https://www.zillow.com/homedetails/129-Graham-St-Dayton-TN-37321/42027293_zpid/
GeoCoordinates,http://schema.org,767 Castle St,Mc Minnville,TN,37110,"1,630",35.716244,-85.843,"$245,000",245000,4,2,1630,"767 Castle St, Mc Minnville, TN 37110",https://www.zillow.com/homedetails/767-Castle-St-Mc-Minnville-TN-37110/81329742_zpid/
GeoCoordinates,http://schema.org,402 Arnold Rd,McMinnville,TN,37110,"1,216",35.6781,-85.7246,"$225,000",225000,3,2,1216,"402 Arnold Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/402-Arnold-Rd-McMinnville-TN-37110/81350163_zpid/
GeoCoordinates,http://schema.org,Beaver Hill Rd,Pikeville,TN,37367,35.6603,-85.218315,"$17,000",17000,,,,"Beaver Hill Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/Beaver-Hill-Rd-Pikeville-TN-37367/103791440_zpid/
GeoCoordinates,http://schema.org,8649 Kennerly Ct,Ooltewah,TN,37363,"1,400",35.1481,-85.04905,"$364,000",364000,3,2,1400,"8649 Kennerly Ct, Ooltewah, TN 37363",https://www.zillow.com/homedetails/8649-Kennerly-Ct-Ooltewah-TN-37363/114439645_zpid/
GeoCoordinates,http://schema.org,12885 Blakeslee Dr,Soddy Daisy,TN,37379,"2,400",35.321426,-85.10657,"$575,750",575750,4,3,2400,"12885 Blakeslee Dr, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/12885-Blakeslee-Dr-Soddy-Daisy-TN-37379/191984559_zpid/
GeoCoordinates,http://schema.org,8574 Kensley Ln,Hixson,TN,37343,"2,746",35.206467,-85.16291,"$497,000",497000,4,3,2746,"8574 Kensley Ln, Hixson, TN 37343",https://www.zillow.com/homedetails/8574-Kensley-Ln-Hixson-TN-37343/295457916_zpid/
GeoCoordinates,http://schema.org,10744 Lost Lake Cir,Ooltewah,TN,37363,"2,112",35.232162,-85.050606,"$775,000",775000,3,2,2112,"10744 Lost Lake Cir, Ooltewah, TN 37363",https://www.zillow.com/homedetails/10744-Lost-Lake-Cir-Ooltewah-TN-37363/333060029_zpid/
GeoCoordinates,http://schema.org,0 Old Falls Trl LOT 40,Tracy City,TN,37387,35.242275,-85.79301,"$225,000",225000,15,,,"0 Old Falls Trl Lot 40, Tracy City, TN 37387",https://www.zillow.com/homedetails/0-Old-Falls-Trl-LOT-40-Tracy-City-TN-37387/2056137491_zpid/
GeoCoordinates,http://schema.org,0 Wilderness Way #510,Dunlap,TN,37327,35.34564,-85.44541,"$15,000",15000,2,,,"0 Wilderness Way #510, Dunlap, TN 37327",https://www.zillow.com/homedetails/0-Wilderness-Way-510-Dunlap-TN-37327/2057418529_zpid/
GeoCoordinates,http://schema.org,173 Fox Run Dr,Dunlap,TN,37327,"2,408",35.350487,-85.39865,"$462,500",462500,4,3,2408,"173 Fox Run Dr, Dunlap, TN 37327",https://www.zillow.com/homedetails/173-Fox-Run-Dr-Dunlap-TN-37327/2059518001_zpid/
GeoCoordinates,http://schema.org,1368 Laws Rd,McMinnville,TN,37110,"1,493",35.69238,-85.84182,"$377,000",377000,3,2,1493,"1368 Laws Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1368-Laws-Rd-McMinnville-TN-37110/2061115693_zpid/
GeoCoordinates,http://schema.org,112 Reva Way #5,Dayton,TN,37321,35.478046,-85.01149,"$20,000",20000,0,,,"112 Reva Way #5, Dayton, TN 37321",https://www.zillow.com/homedetails/112-Reva-Way-5-Dayton-TN-37321/2062156925_zpid/
GeoCoordinates,http://schema.org,80 Brewer Rd,Pikeville,TN,37367,35.697388,-85.20064,"$65,000",65000,6,,,"80 Brewer Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/80-Brewer-Rd-Pikeville-TN-37367/2062280835_zpid/
GeoCoordinates,http://schema.org,112 Reva Way,Dayton,TN,37321,35.478073,-85.01146,"$20,000",20000,0,,,"112 Reva Way, Dayton, TN 37321",https://www.zillow.com/homedetails/112-Reva-Way-Dayton-TN-37321/2076602403_zpid/
GeoCoordinates,http://schema.org,Dogwood Ave,Spring city,TN,37381,35.711918,-84.96341,"$8,000",8000,,,,"Dogwood Ave, Spring City, TN 37381",https://www.zillow.com/homedetails/Dogwood-Ave-Spring-City-TN-37381/40790946_zpid/
GeoCoordinates,http://schema.org,10815 Dolly Pond Rd,Ooltewah,TN,37363,"1,230",35.24286,-85.03539,"$206,000",206000,3,2,1230,"10815 Dolly Pond Rd, Ooltewah, TN 37363",https://www.zillow.com/homedetails/10815-Dolly-Pond-Rd-Ooltewah-TN-37363/41375221_zpid/
GeoCoordinates,http://schema.org,7221 Sterling Rd,Hixson,TN,37343,"1,644",35.178055,-85.211365,"$265,000",265000,3,3,1644,"7221 Sterling Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/7221-Sterling-Rd-Hixson-TN-37343/41385847_zpid/
GeoCoordinates,http://schema.org,130 E Georgia Ave,Whitwell,TN,37397,"1,594",35.19305,-85.52233,"$250,000",250000,3,2,1594,"130 E Georgia Ave, Whitwell, TN 37397",https://www.zillow.com/homedetails/130-E-Georgia-Ave-Whitwell-TN-37397/41770195_zpid/
GeoCoordinates,http://schema.org,665 Scott Rd,Signal Mountain,TN,37377,"4,804",35.199436,-85.3782,"$487,200",487200,5,3,4804,"665 Scott Rd, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/665-Scott-Rd-Signal-Mountain-TN-37377/42124541_zpid/
GeoCoordinates,http://schema.org,12903 Rocky River Rd,Rock Island,TN,38581,"1,058",35.686916,-85.57805,"$77,550",77550,2,1,1058,"12903 Rocky River Rd, Rock Island, TN 38581",https://www.zillow.com/homedetails/12903-Rocky-River-Rd-Rock-Island-TN-38581/42546101_zpid/
GeoCoordinates,http://schema.org,1191 Miriah Dr,Mcminnville,TN,37110,"2,067",35.664543,-85.86134,"$375,000",375000,3,3,2067,"1191 Miriah Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1191-Miriah-Dr-McMinnville-TN-37110/42661896_zpid/
GeoCoordinates,http://schema.org,1845 Basilica Ct,Hixson,TN,37343,"2,674",35.18713,-85.17225,"$450,000",450000,4,3,2674,"1845 Basilica Ct, Hixson, TN 37343",https://www.zillow.com/homedetails/1845-Basilica-Ct-Hixson-TN-37343/120886538_zpid/
GeoCoordinates,http://schema.org,6919 Sawyer Pike,Signal Mountain,TN,37377,35.204884,-85.308876,"$70,000",70000,1,,,"6919 Sawyer Pike, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/6919-Sawyer-Pike-Signal-Mountain-TN-37377/191994979_zpid/
GeoCoordinates,http://schema.org,1505 Hollister Rd,Signal Mountain,TN,37377,35.180393,-85.32537,"$115,000",115000,0,,,"1505 Hollister Rd, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/1505-Hollister-Rd-Signal-Mountain-TN-37377/2056388160_zpid/
GeoCoordinates,http://schema.org,2104 W Fairmount Rd #2,Signal Mountain,TN,37377,35.18066,-85.326866,"$125,000",125000,0,,,"2104 W Fairmount Rd #2, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/2104-W-Fairmount-Rd-2-Signal-Mountain-TN-37377/2056393632_zpid/
GeoCoordinates,http://schema.org,10811 Nelson Rd,Soddy Daisy,TN,37379,35.269176,-85.1669,"$62,500",62500,0,,,"10811 Nelson Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/10811-Nelson-Rd-Soddy-Daisy-TN-37379/2057680445_zpid/
GeoCoordinates,http://schema.org,9053 Dallas Hollow Rd,Soddy Daisy,TN,37379,35.21662,-85.15668,"$50,000",50000,5,,,"9053 Dallas Hollow Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/9053-Dallas-Hollow-Rd-Soddy-Daisy-TN-37379/2058322759_zpid/
GeoCoordinates,http://schema.org,9051 Dallas Hollow Rd,Soddy Daisy,TN,37379,35.216244,-85.157394,"$50,000",50000,3,,,"9051 Dallas Hollow Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/9051-Dallas-Hollow-Rd-Soddy-Daisy-TN-37379/2058323631_zpid/
GeoCoordinates,http://schema.org,0 Wheeler Rd LOT 53,McMinnville,TN,37110,35.604607,-85.838264,"$79,900",79900,8,,,"0 Wheeler Rd Lot 53, Mcminnville, TN 37110",https://www.zillow.com/homedetails/0-Wheeler-Rd-LOT-53-McMinnville-TN-37110/2059082869_zpid/
GeoCoordinates,http://schema.org,14 Eagle Bluff Cir,Spencer,TN,38585,35.729313,-85.42954,"$29,900",29900,0,,,"14 Eagle Bluff Cir, Spencer, TN 38585",https://www.zillow.com/homedetails/14-Eagle-Bluff-Cir-Spencer-TN-38585/2064367226_zpid/
GeoCoordinates,http://schema.org,11370 Brockdell Rd,Pikeville,TN,37367,"1,512",35.52951,-85.32609,"$159,000",159000,4,2,1512,"11370 Brockdell Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/11370-Brockdell-Rd-Pikeville-TN-37367/40793606_zpid/
GeoCoordinates,http://schema.org,762 State Route 399,Palmer,TN,37365,"1,736",35.385284,-85.55933,"$225,000",225000,3,2,1736,"762 State Route 399, Palmer, TN 37365",https://www.zillow.com/homedetails/762-State-Route-399-Palmer-TN-37365/41362210_zpid/
GeoCoordinates,http://schema.org,132 Sam Sargent Rd,Monteagle,TN,37356,"1,064",35.249886,-85.801575,$200,200,,1,1064,"132 Sam Sargent Rd, Monteagle, TN 37356",https://www.zillow.com/homedetails/132-Sam-Sargent-Rd-Monteagle-TN-37356/41365139_zpid/
GeoCoordinates,http://schema.org,9725 Lakeside Rd,Harrison,TN,37341,"2,312",35.219337,-85.07514,"$489,000",489000,4,3,2312,"9725 Lakeside Rd, Harrison, TN 37341",https://www.zillow.com/homedetails/9725-Lakeside-Rd-Harrison-TN-37341/41379149_zpid/
GeoCoordinates,http://schema.org,218 Lynnolen Ln,Chattanooga,TN,37415,"2,508",35.150238,-85.27696,"$425,000",425000,3,5,2508,"218 Lynnolen Ln, Chattanooga, TN 37415",https://www.zillow.com/homedetails/218-Lynnolen-Ln-Chattanooga-TN-37415/41391377_zpid/
GeoCoordinates,http://schema.org,14307 Back Valley Rd,Sale Creek,TN,37373,"1,260",35.36639,-85.12665,"$279,900",279900,3,2,1260,"14307 Back Valley Rd, Sale Creek, TN 37373",https://www.zillow.com/homedetails/14307-Back-Valley-Rd-Sale-Creek-TN-37373/80501305_zpid/
GeoCoordinates,http://schema.org,Tiffany Ln,Spring city,TN,37381,35.709797,-84.99199,"$59,500",59500,,,,"Tiffany Ln, Spring City, TN 37381",https://www.zillow.com/homedetails/Tiffany-Ln-Spring-City-TN-37381/81028057_zpid/
GeoCoordinates,http://schema.org,42 Sullivan Ln,Pikeville,TN,37367,35.557507,-85.131004,"$140,000",140000,,,,"42 Sullivan Ln, Pikeville, TN 37367",https://www.zillow.com/homedetails/42-Sullivan-Ln-Pikeville-TN-37367/103782922_zpid/
GeoCoordinates,http://schema.org,2252 Gizzard Creek Rd,Sequatchie,TN,37374,"1,792",35.232643,-85.701096,"$197,500",197500,3,2,1792,"2252 Gizzard Creek Rd, Sequatchie, TN 37374",https://www.zillow.com/homedetails/2252-Gizzard-Creek-Rd-Sequatchie-TN-37374/103806791_zpid/
GeoCoordinates,http://schema.org,10024 Caseview Dr,Harrison,TN,37341,"3,552",35.211807,-85.07338,"$795,000",795000,3,4,3552,"10024 Caseview Dr, Harrison, TN 37341",https://www.zillow.com/homedetails/10024-Caseview-Dr-Harrison-TN-37341/192000380_zpid/
GeoCoordinates,http://schema.org,2661 New Harmony Rd,Pikeville,TN,37367,35.52108,-85.167305,"$23,145",23145,,,,"2661 New Harmony Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/2661-New-Harmony-Rd-Pikeville-TN-37367/226936832_zpid/
GeoCoordinates,http://schema.org,0 Simmons St,Spencer,TN,38585,35.74531,-85.44943,"$99,000",99000,11,,,"0 Simmons St, Spencer, TN 38585",https://www.zillow.com/homedetails/0-Simmons-St-Spencer-TN-38585/2067300583_zpid/
GeoCoordinates,http://schema.org,0 Delaware Ave,Dayton,TN,37321,35.495846,-85.02592,$1.20M,1.2,83,,,"0 Delaware Ave, Dayton, TN 37321",https://www.zillow.com/homedetails/0-Delaware-Ave-Dayton-TN-37321/2088465198_zpid/
GeoCoordinates,http://schema.org,11718 Cedar Ln,Harrison,TN,37341,"1,680",35.25955,-85.08827,"$100,000",100000,,2,1680,"11718 Cedar Ln, Harrison, TN 37341",https://www.zillow.com/homedetails/11718-Cedar-Ln-Harrison-TN-37341/41372700_zpid/
GeoCoordinates,http://schema.org,6463 Brookmead Cir,Hixson,TN,37343,"1,747",35.158344,-85.198784,"$285,000",285000,3,2,1747,"6463 Brookmead Cir, Hixson, TN 37343",https://www.zillow.com/homedetails/6463-Brookmead-Cir-Hixson-TN-37343/41393770_zpid/
GeoCoordinates,http://schema.org,208 Cardinal Dr,McMinnville,TN,37110,"2,100",35.700092,-85.79027,"$250,500",250500,3,2,2100,"208 Cardinal Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/208-Cardinal-Dr-McMinnville-TN-37110/42655673_zpid/
GeoCoordinates,http://schema.org,Oak Dr,Monteagle,TN,37387,35.25233,-85.78649,"$5,000",5000,,,,"Oak Dr, Monteagle, TN 37387",https://www.zillow.com/homedetails/Oak-Dr-Monteagle-TN-37387/66602907_zpid/
GeoCoordinates,http://schema.org,90 Morning Glory Ln,Dunlap,TN,37327,"1,500",35.32294,-85.43175,"$319,000",319000,3,2,1500,"90 Morning Glory Ln, Dunlap, TN 37327",https://www.zillow.com/homedetails/90-Morning-Glory-Ln-Dunlap-TN-37327/70973217_zpid/
GeoCoordinates,http://schema.org,Pitts Gap Rd,Pikeville,TN,37367,672,35.49906,-85.25164,"$18,800",18800,,,672,"Pitts Gap Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/Pitts-Gap-Rd-Pikeville-TN-37367/81015678_zpid/
GeoCoordinates,http://schema.org,Briley Rd,Spring city,TN,37381,35.711575,-85.019936,"$30,000",30000,,,,"Briley Rd, Spring City, TN 37381",https://www.zillow.com/homedetails/Briley-Rd-Spring-City-TN-37381/81028669_zpid/
GeoCoordinates,http://schema.org,8135 Ashby Gap Way,Soddy Daisy,TN,37379,"2,384",35.2243,-85.16894,"$425,000",425000,,,2384,"8135 Ashby Gap Way, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/8135-Ashby-Gap-Way-Soddy-Daisy-TN-37379/333059308_zpid/
GeoCoordinates,http://schema.org,0 Lumina Ln,Dunlap,TN,37327,35.41954,-85.33263,"$100,000",100000,5,,,"0 Lumina Ln, Dunlap, TN 37327",https://www.zillow.com/homedetails/0-Lumina-Ln-Dunlap-TN-37327/2068681806_zpid/
GeoCoordinates,http://schema.org,506 Kay Rd,Pikeville,TN,37367,"1,173",35.69129,-85.22636,$1.10M,1.1,2,1,1173,"506 Kay Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/506-Kay-Rd-Pikeville-TN-37367/40790994_zpid/
GeoCoordinates,http://schema.org,5219 Johnson Rd,Birchwood,TN,37308,"1,104",35.356808,-85.00321,"$149,000",149000,3,2,1104,"5219 Johnson Rd, Birchwood, TN 37308",https://www.zillow.com/homedetails/5219-Johnson-Rd-Birchwood-TN-37308/41367880_zpid/
GeoCoordinates,http://schema.org,13537 Back Valley Rd,Sale Creek,TN,37373,"1,377",35.348072,-85.13806,"$190,000",190000,2,2,1377,"13537 Back Valley Rd, Sale Creek, TN 37373",https://www.zillow.com/homedetails/13537-Back-Valley-Rd-Sale-Creek-TN-37373/41368093_zpid/
GeoCoordinates,http://schema.org,6043 Browntown Rd,Chattanooga,TN,37415,"1,112",35.169765,-85.26524,"$315,000",315000,3,1,1112,"6043 Browntown Rd, Chattanooga, TN 37415",https://www.zillow.com/homedetails/6043-Browntown-Rd-Chattanooga-TN-37415/41385092_zpid/
GeoCoordinates,http://schema.org,6029 Mill Rd,Hixson,TN,37343,"1,534",35.150112,-85.236435,"$249,900",249900,3,1,1534,"6029 Mill Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/6029-Mill-Rd-Hixson-TN-37343/41392956_zpid/
GeoCoordinates,http://schema.org,111 Mullican St,McMinnville,TN,37110,775,35.696033,-85.776665,"$52,900",52900,2,1,775,"111 Mullican St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/111-Mullican-St-McMinnville-TN-37110/42656027_zpid/
GeoCoordinates,http://schema.org,3101 Excelsior Ave,Signal Mountain,TN,37377,"4,200",35.15558,-85.31139,$1.04M,1.04,4,5,4200,"3101 Excelsior Ave, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/3101-Excelsior-Ave-Signal-Mountain-TN-37377/103821158_zpid/
GeoCoordinates,http://schema.org,0 Greenfields Way N #13-A,Dunlap,TN,37327,35.376053,-85.42927,"$35,000",35000,3,,,"0 Greenfields Way N #13-a, Dunlap, TN 37327",https://www.zillow.com/homedetails/0-Greenfields-Way-N-13-A-Dunlap-TN-37327/2058275838_zpid/
GeoCoordinates,http://schema.org,7950 Highway 60 LOT 6,Georgetown,TN,37336,35.307297,-84.96461,"$180,000",180000,10,,,"7950 Highway 60 Lot 6, Georgetown, TN 37336",https://www.zillow.com/homedetails/7950-Highway-60-LOT-6-Georgetown-TN-37336/2059461737_zpid/
GeoCoordinates,http://schema.org,3 Briley Rd #3,Spring City,TN,37381,35.711567,-85.019684,"$30,000",30000,5,,,"3 Briley Rd #3, Spring City, TN 37381",https://www.zillow.com/homedetails/3-Briley-Rd-3-Spring-City-TN-37381/2060824528_zpid/
